,loss,bound_loss,init_loss
1273,0.0071020145,0.005156514,0.0019455003
1274,0.007098029,0.0051540714,0.0019439576
1275,0.007094052,0.0051516304,0.0019424219
1276,0.0070900735,0.005149184,0.0019408896
1277,0.0070860875,0.00514673,0.0019393567
1278,0.007082104,0.0051442743,0.0019378293
1279,0.007078124,0.005141817,0.0019363071
1280,0.007074142,0.005139354,0.0019347873
1281,0.0070701535,0.0051368843,0.0019332684
1282,0.0070661665,0.005134411,0.0019317552
1283,0.0070621837,0.005131936,0.0019302475
1284,0.007058202,0.0051294575,0.0019287444
1285,0.007054214,0.0051269704,0.0019272439
1286,0.007050235,0.0051244847,0.0019257502
1287,0.0070462525,0.005121992,0.0019242606
1288,0.0070422813,0.005119501,0.0019227805
1289,0.0070383046,0.0051170024,0.0019213023
1290,0.007034331,0.005114501,0.0019198299
1291,0.007030364,0.0051119975,0.0019183661
1292,0.0070264023,0.005109493,0.0019169085
1293,0.007022438,0.0051069823,0.0019154557
1294,0.0070184804,0.0051044705,0.0019140107
1295,0.007014522,0.0051019513,0.0019125701
1296,0.0070105656,0.0050994293,0.0019111354
1297,0.0070066177,0.0050969073,0.0019097101
1298,0.0070026685,0.0050943787,0.0019082901
1299,0.0069987252,0.005091848,0.0019068773
1300,0.0069947843,0.0050893133,0.0019054712
1301,0.0069908486,0.0050867763,0.0019040718
1302,0.006986912,0.0050842334,0.0019026782
1303,0.0069829808,0.0050816867,0.0019012938
1304,0.006979056,0.0050791404,0.0018999163
1305,0.0069751353,0.0050765895,0.0018985464
1306,0.006971218,0.005074034,0.0018971841
1307,0.006967308,0.0050714775,0.0018958305
1308,0.006963407,0.00506892,0.001894487
1309,0.006959507,0.005066357,0.00189315
1310,0.006955613,0.005063792,0.0018918202
1311,0.0069517246,0.0050612255,0.0018905
1312,0.006947842,0.005058654,0.0018891882
1313,0.006943962,0.0050560795,0.0018878827
1314,0.0069400896,0.005053504,0.0018865861
1315,0.0069362265,0.005050925,0.0018853015
1316,0.0069323746,0.0050483486,0.0018840265
1317,0.006928526,0.005045767,0.0018827588
1318,0.006924683,0.005043183,0.0018814998
1319,0.00692085,0.005040599,0.0018802504
1320,0.0069170254,0.0050380137,0.0018790116
1321,0.006913208,0.005035426,0.0018777823
1322,0.0069094063,0.005032841,0.0018765653
1323,0.006905617,0.005030257,0.0018753604
1324,0.006901846,0.0050276774,0.0018741688
1325,0.006898089,0.0050250995,0.0018729895
1326,0.006894359,0.00502253,0.0018718283
1327,0.0068906336,0.0050199577,0.001870676
1328,0.006886929,0.005017391,0.0018695375
1329,0.0068832445,0.00501483,0.0018684147
1330,0.006879583,0.0050122747,0.0018673079
1331,0.006875956,0.0050097336,0.0018662219
1332,0.0068723597,0.0050072046,0.0018651547
1333,0.0068687988,0.005004689,0.0018641097
1334,0.006865265,0.0050021824,0.0018630819
1335,0.006861771,0.0049996935,0.0018620776
1336,0.006858328,0.004997228,0.0018611
1337,0.006854931,0.004994782,0.0018601489
1338,0.006851589,0.0049923616,0.0018592263
1339,0.006848307,0.0049899714,0.0018583356
1340,0.0068450943,0.0049876147,0.0018574792
1341,0.006841961,0.0049852994,0.001856661
1342,0.00683892,0.004983032,0.001855888
1343,0.0068359766,0.004980817,0.0018551593
1344,0.006833146,0.004978663,0.0018544836
1345,0.006830445,0.0049765804,0.0018538656
1346,0.0068278913,0.0049745804,0.0018533111
1347,0.006825497,0.004972671,0.0018528254
1348,0.006823292,0.004970871,0.0018524214
1349,0.0068213157,0.0049692024,0.0018521129
1350,0.006819584,0.004967678,0.0018519061
1351,0.0068181283,0.0049663144,0.0018518138
1352,0.006816974,0.0049651335,0.0018518412
1353,0.006816149,0.004964148,0.001852001
1354,0.006815692,0.0049633854,0.001852307
1355,0.006815618,0.0049628555,0.0018527629
1356,0.006815942,0.004962568,0.0018533738
1357,0.0068166475,0.0049625146,0.0018541325
1358,0.006817652,0.0049626487,0.0018550028
1359,0.006818821,0.0049628927,0.0018559281
1360,0.006819946,0.0049631237,0.0018568219
1361,0.0068206633,0.0049631316,0.0018575316
1362,0.006820457,0.004962619,0.0018578378
1363,0.006818647,0.004961202,0.0018574452
1364,0.006814485,0.0049584582,0.0018560259
1365,0.0068073007,0.0049540144,0.0018532855
1366,0.0067967884,0.004947693,0.001849095
1367,0.0067832414,0.004939635,0.0018436061
1368,0.0067675957,0.004930332,0.0018372639
1369,0.006751193,0.0049205073,0.0018306863
1370,0.0067353896,0.004910922,0.0018244665
1371,0.006721227,0.0049021984,0.001819028
1372,0.0067093014,0.004894718,0.001814583
1373,0.006699797,0.004888612,0.0018111853
1374,0.006692631,0.004883837,0.0018087939
1375,0.0066875187,0.0048802174,0.0018073018
1376,0.0066840635,0.0048775114,0.0018065522
1377,0.0066817706,0.004875431,0.0018063394
1378,0.006680146,0.004873697,0.0018064488
1379,0.0066787372,0.004872061,0.0018066763
1380,0.006677193,0.0048703304,0.0018068622
1381,0.0066752997,0.0048683924,0.0018069079
1382,0.0066729556,0.0048661907,0.001806765
1383,0.0066701793,0.0048637385,0.0018064413
1384,0.0066670203,0.004861064,0.0018059566
1385,0.0066635744,0.00485822,0.0018053545
1386,0.006659936,0.0048552607,0.001804676
1387,0.0066561694,0.0048522204,0.0018039485
1388,0.0066523384,0.004849139,0.0018031988
1389,0.0066484907,0.0048460434,0.0018024474
1390,0.0066446657,0.004842955,0.0018017101
1391,0.006640896,0.004839893,0.0018010027
1392,0.006637193,0.0048368652,0.0018003279
1393,0.006633546,0.0048338664,0.0017996803
1394,0.006629964,0.004830901,0.0017990627
1395,0.0066264234,0.004827957,0.0017984662
1396,0.006622923,0.0048250356,0.0017978875
1397,0.006619441,0.0048221224,0.0017973183
1398,0.006615968,0.0048192143,0.0017967537
1399,0.0066124876,0.0048163026,0.0017961856
1400,0.006608998,0.0048133833,0.0017956147
1401,0.006605485,0.004810452,0.0017950335
1402,0.00660195,0.004807507,0.0017944433
1403,0.006598383,0.0048045437,0.001793839
1404,0.0065947776,0.00480156,0.0017932173
1405,0.006591135,0.0047985557,0.00179258
1406,0.0065874555,0.00479553,0.0017919258
1407,0.006583739,0.004792484,0.0017912555
1408,0.006579986,0.004789418,0.0017905679
1409,0.006576196,0.004786331,0.001789865
1410,0.0065723676,0.0047832243,0.0017891434
1411,0.006568507,0.0047800997,0.0017884072
1412,0.0065646064,0.0047769523,0.001787654
1413,0.0065606884,0.0047737965,0.0017868923
1414,0.0065567284,0.004770616,0.0017861123
1415,0.0065527367,0.0047674193,0.0017853174
1416,0.0065487237,0.00476421,0.001784514
1417,0.0065446817,0.004760984,0.0017836982
1418,0.006540622,0.004757747,0.0017828755
1419,0.0065365396,0.0047544967,0.0017820426
1420,0.006532436,0.0047512325,0.0017812025
1421,0.0065283123,0.004747956,0.0017803559
1422,0.006524185,0.0047446764,0.0017795091
1423,0.0065200515,0.00474139,0.0017786617
1424,0.0065159122,0.0047380966,0.0017778148
1425,0.006511757,0.0047347913,0.0017769659
1426,0.006507613,0.004731488,0.0017761252
1427,0.006503474,0.0047281836,0.0017752907
1428,0.0064993375,0.004724875,0.001774463
1429,0.0064952136,0.004721568,0.0017736461
1430,0.006491095,0.0047182585,0.0017728367
1431,0.0064869933,0.0047149514,0.0017720414
1432,0.00648291,0.0047116484,0.0017712614
1433,0.006478841,0.004708347,0.0017704946
1434,0.0064747953,0.0047050496,0.0017697458
1435,0.0064707696,0.004701757,0.0017690128
1436,0.0064667626,0.004698466,0.0017682966
1437,0.0064627803,0.0046951803,0.0017675998
1438,0.0064588073,0.004691892,0.0017669151
1439,0.006454857,0.0046886075,0.0017662497
1440,0.006450916,0.0046853186,0.0017655982
1441,0.006446983,0.0046820245,0.0017649588
1442,0.006443054,0.0046787243,0.00176433
1443,0.0064391177,0.00467541,0.0017637069
1444,0.006435167,0.00467208,0.0017630873
1445,0.006431198,0.004668727,0.0017624706
1446,0.006427199,0.0046653505,0.0017618485
1447,0.006423157,0.0046619405,0.0017612173
1448,0.0064190677,0.004658493,0.001760574
1449,0.0064149257,0.0046550105,0.0017599156
1450,0.0064107142,0.0046514794,0.0017592348
1451,0.0064064343,0.0046479045,0.0017585302
1452,0.006402089,0.0046442845,0.001757804
1453,0.0063976687,0.004640618,0.0017570507
1454,0.0063931756,0.004636905,0.0017562704
1455,0.0063886233,0.0046331547,0.001755468
1456,0.006384026,0.004629377,0.0017546493
1457,0.006379379,0.0046255654,0.0017538139
1458,0.0063747056,0.0046217353,0.0017529695
1459,0.006370014,0.0046178927,0.0017521213
1460,0.0063653155,0.0046140435,0.0017512725
1461,0.006360614,0.0046101874,0.001750427
1462,0.006355921,0.004606333,0.0017495878
1463,0.006351233,0.004602479,0.001748755
1464,0.0063465587,0.0045986273,0.001747931
1465,0.0063419025,0.004594784,0.0017471182
1466,0.006337259,0.004590945,0.0017463146
1467,0.0063326224,0.004587106,0.0017455163
1468,0.0063279998,0.0045832726,0.0017447276
1469,0.0063233897,0.004579443,0.0017439461
1470,0.0063187797,0.0045756116,0.001743168
1471,0.0063141882,0.004571788,0.0017424003
1472,0.0063096005,0.004567965,0.0017416356
1473,0.006305024,0.004564145,0.0017408797
1474,0.0063004554,0.0045603267,0.0017401291
1475,0.006295892,0.0045565087,0.0017393826
1476,0.0062913424,0.0045526973,0.001738645
1477,0.006286805,0.004548891,0.001737914
1478,0.0062822658,0.0045450805,0.0017371852
1479,0.006277744,0.0045412793,0.0017364649
1480,0.006273236,0.004537483,0.0017357542
1481,0.0062687434,0.0045336923,0.0017350521
1482,0.0062642596,0.004529905,0.001734354
1483,0.0062597743,0.0045261164,0.0017336574
1484,0.006255315,0.0045223413,0.001732974
1485,0.0062508634,0.004518566,0.0017322971
1486,0.0062464294,0.0045148,0.00173163
1487,0.0062420056,0.0045110397,0.0017309663
1488,0.006237594,0.004507284,0.0017303098
1489,0.006233204,0.004503539,0.0017296659
1490,0.0062288195,0.0044997944,0.0017290249
1491,0.006224459,0.004496063,0.0017283963
1492,0.0062201233,0.004492344,0.0017277794
1493,0.0062157963,0.0044886293,0.0017271675
1494,0.00621149,0.004484923,0.0017265672
1495,0.006207191,0.004481221,0.00172597
1496,0.0062029366,0.0044775438,0.0017253928
1497,0.0061986805,0.004473863,0.0017248174
1498,0.0061944644,0.0044702035,0.0017242607
1499,0.006190241,0.0044665392,0.0017237015
1500,0.0061860606,0.004462899,0.0017231615
1501,0.006181881,0.0044592577,0.0017226232
1502,0.006177747,0.0044556414,0.0017221053
1503,0.006173603,0.0044520185,0.0017215846
1504,0.006169478,0.0044484064,0.0017210714
1505,0.006165384,0.00444481,0.0017205736
1506,0.0061612893,0.0044412143,0.0017200755
1507,0.0061572026,0.004437622,0.0017195808
1508,0.006153133,0.004434039,0.0017190945
1509,0.0061490387,0.0044304426,0.0017185961
1510,0.006144972,0.004426861,0.0017181109
1511,0.0061408835,0.004423268,0.0017176159
1512,0.006136784,0.004419669,0.0017171144
1513,0.0061327014,0.0044160807,0.0017166206
1514,0.006128563,0.0044124606,0.0017161028
1515,0.006124411,0.004408835,0.0017155759
1516,0.0061202645,0.004405211,0.0017150532
1517,0.0061160703,0.004401563,0.0017145071
1518,0.006111856,0.004397904,0.0017139524
1519,0.0061076065,0.004394227,0.0017133796
1520,0.006103329,0.004390535,0.0017127938
1521,0.006099015,0.004386823,0.0017121914
1522,0.0060946816,0.004383102,0.0017115794
1523,0.006090334,0.004379375,0.0017109589
1524,0.0060859174,0.00437561,0.0017103072
1525,0.006081499,0.004371844,0.0017096549
1526,0.0060770507,0.0043680626,0.0017089881
1527,0.0060725673,0.004364263,0.0017083039
1528,0.0060680932,0.0043604705,0.0017076228
1529,0.0060635507,0.00435664,0.0017069111
1530,0.0060590166,0.004352816,0.0017062002
1531,0.006054448,0.004348973,0.0017054748
1532,0.006049847,0.004345114,0.0017047329
1533,0.0060452526,0.0043412596,0.0017039934
1534,0.0060406304,0.0043373914,0.0017032382
1535,0.006035974,0.0043335054,0.0017024676
1536,0.006031309,0.004329617,0.0017016913
1537,0.006026622,0.004325717,0.0017009048
1538,0.006021906,0.004321803,0.0017001028
1539,0.0060171806,0.0043178853,0.001699295
1540,0.0060124416,0.004313962,0.00169848
1541,0.0060076746,0.0043100244,0.0016976502
1542,0.006002895,0.0043060817,0.0016968129
1543,0.0059981016,0.004302133,0.001695969
1544,0.0059932633,0.004298162,0.0016951006
1545,0.0059884377,0.004294199,0.0016942384
1546,0.0059835925,0.004290227,0.0016933655
1547,0.005978717,0.0042862394,0.0016924776
1548,0.0059738196,0.0042822417,0.0016915783
1549,0.0059689456,0.00427826,0.0016906859
1550,0.0059640203,0.0042742495,0.0016897707
1551,0.0059590787,0.0042702327,0.0016888465
1552,0.005954155,0.0042662267,0.0016879286
1553,0.005949199,0.004262203,0.0016869962
1554,0.0059442,0.00425816,0.00168604
1555,0.0059392317,0.004254133,0.0016850979
1556,0.0059342547,0.0042501027,0.0016841516
1557,0.005929265,0.0042460663,0.0016831985
1558,0.0059242495,0.0042420183,0.0016822311
1559,0.0059192465,0.0042379764,0.0016812697
1560,0.005914223,0.0042339247,0.0016802987
1561,0.0059092045,0.0042298753,0.0016793291
1562,0.005904177,0.004225823,0.0016783542
1563,0.0058991653,0.004221781,0.0016773841
1564,0.005894127,0.0042177215,0.0016764048
1565,0.0058890856,0.0042136614,0.0016754236
1566,0.005884079,0.004209623,0.0016744548
1567,0.0058790348,0.0042055636,0.0016734712
1568,0.0058739814,0.004201498,0.0016724835
1569,0.0058689527,0.004197447,0.0016715057
1570,0.0058639324,0.0041934005,0.0016705318
1571,0.0058588865,0.0041893385,0.0016695481
1572,0.0058538616,0.0041852887,0.0016685728
1573,0.0058488473,0.004181246,0.0016676014
1574,0.0058438056,0.0041771866,0.0016666191
1575,0.0058387904,0.0041731405,0.0016656496
1576,0.005833781,0.0041690986,0.0016646822
1577,0.0058287694,0.0041650566,0.0016637131
1578,0.005823743,0.0041610035,0.0016627394
1579,0.0058187265,0.0041569574,0.0016617699
1580,0.0058137397,0.0041529257,0.0016608139
1581,0.0058087334,0.004148883,0.0016598509
1582,0.00580373,0.004144843,0.0016588866
1583,0.005798731,0.004140803,0.001657928
1584,0.005793763,0.0041367807,0.0016569822
1585,0.0057887738,0.0041327467,0.0016560275
1586,0.005783738,0.004128685,0.0016550525
1587,0.005778779,0.0041246675,0.0016541117
1588,0.0057738028,0.004120638,0.0016531651
1589,0.0057688244,0.004116608,0.0016522167
1590,0.0057638492,0.0041125794,0.0016512697
1591,0.005758872,0.004108549,0.0016503223
1592,0.005753907,0.0041045244,0.0016493825
1593,0.005748943,0.004100501,0.0016484419
1594,0.0057439674,0.0040964703,0.0016474976
1595,0.005739005,0.004092444,0.0016465603
1596,0.005734047,0.0040884227,0.0016456237
1597,0.0057290774,0.004084394,0.0016446834
1598,0.005724111,0.0040803654,0.0016437448
1599,0.005719179,0.0040763565,0.0016428214
1600,0.005714234,0.004072341,0.0016418933
1601,0.0057092695,0.0040683122,0.0016409578
1602,0.0057043103,0.0040642875,0.0016400231
1603,0.005699381,0.004060279,0.0016391022
1604,0.005694443,0.0040562632,0.00163818
1605,0.0056894985,0.004052243,0.0016372554
1606,0.0056845336,0.004048214,0.001636319
1607,0.0056796293,0.004044217,0.0016354126
1608,0.005674705,0.004040206,0.0016344987
1609,0.005669731,0.004036171,0.0016335603
1610,0.005664844,0.004032181,0.0016326624
1611,0.0056599174,0.0040281685,0.0016317492
1612,0.005654972,0.004024145,0.0016308272
1613,0.0056500626,0.004020143,0.0016299194
1614,0.005645152,0.004016138,0.0016290137
1615,0.0056402083,0.004012113,0.0016280945
1616,0.0056353086,0.004008114,0.0016271953
1617,0.0056304135,0.0040041176,0.0016262966
1618,0.0056254733,0.004000093,0.0016253804
1619,0.0056205764,0.0039960924,0.0016244845
1620,0.005615696,0.0039920993,0.0016235962
1621,0.0056107626,0.0039880793,0.0016226833
1622,0.005605867,0.0039840774,0.0016217896
1623,0.0056009744,0.0039800755,0.0016208986
1624,0.0055960976,0.0039760834,0.0016200148
1625,0.0055911937,0.0039720736,0.0016191202
1626,0.0055862837,0.00396806,0.0016182238
1627,0.0055814185,0.0039640698,0.0016173488
1628,0.0055765547,0.00396008,0.0016164742
1629,0.0055716583,0.0039560716,0.0016155867
1630,0.0055667628,0.003952061,0.0016147019
1631,0.0055619185,0.003948079,0.0016138399
1632,0.0055570616,0.0039440864,0.0016129747
1633,0.0055521666,0.0039400724,0.0016120938
1634,0.0055473126,0.0039360807,0.001611232
1635,0.0055424846,0.003932102,0.001610382
1636,0.0055376017,0.003928092,0.0016095102
1637,0.005532739,0.0039240876,0.0016086515
1638,0.0055279154,0.0039201058,0.0016078097
1639,0.0055230656,0.0039161076,0.0016069575
1640,0.005518216,0.003912108,0.001606108
1641,0.0055133984,0.0039081206,0.0016052775
1642,0.005508574,0.0039041303,0.001604444
1643,0.0055037383,0.0039001328,0.0016036057
1644,0.0054989182,0.0038961396,0.0016027793
1645,0.0054941126,0.0038921516,0.001601961
1646,0.0054893144,0.0038881649,0.0016011494
1647,0.0054845153,0.0038841742,0.0016003408
1648,0.0054797106,0.0038801783,0.001599532
1649,0.0054749125,0.0038761823,0.0015987306
1650,0.005470164,0.0038722113,0.0015979531
1651,0.0054653944,0.0038682225,0.001597172
1652,0.005460603,0.0038642187,0.0015963841
1653,0.0054558385,0.003860228,0.0015956103
1654,0.005451104,0.0038562494,0.001594855
1655,0.005446356,0.0038522563,0.0015940998
1656,0.0054416046,0.0038482565,0.0015933481
1657,0.005436882,0.0038442675,0.0015926142
1658,0.0054321736,0.0038402814,0.001591892
1659,0.005427483,0.0038362995,0.0015911832
1660,0.0054227766,0.0038323011,0.0015904749
1661,0.005418092,0.0038283097,0.0015897822
1662,0.005413422,0.0038243204,0.0015891016
1663,0.0054087345,0.0038203143,0.0015884205
1664,0.0054040845,0.0038163217,0.0015877625
1665,0.0053994283,0.003812316,0.0015871124
1666,0.0053947656,0.0038082998,0.0015864657
1667,0.0053901435,0.003804297,0.0015858464
1668,0.0053855362,0.0038002944,0.0015852415
1669,0.0053809066,0.003796271,0.001584636
1670,0.0053762808,0.0037922382,0.0015840423
1671,0.005371668,0.0037882067,0.0015834613
1672,0.00536708,0.0037841822,0.0015828985
1673,0.005362448,0.0037801235,0.0015823246
1674,0.0053578154,0.0037760567,0.0015817593
1675,0.005353184,0.003771983,0.001581201
1676,0.0053485483,0.0037679032,0.001580645
1677,0.0053438693,0.003763797,0.0015800722
1678,0.005339178,0.0037596812,0.0015794971
1679,0.005334443,0.0037555418,0.0015789013
1680,0.0053297034,0.003751404,0.0015782994
1681,0.00532492,0.003747253,0.0015776668
1682,0.005320052,0.0037430674,0.0015769847
1683,0.005315155,0.0037388846,0.00157627
1684,0.005310196,0.0037346892,0.0015755064
1685,0.0053051817,0.0037304934,0.001574688
1686,0.005300105,0.0037262992,0.0015738065
1687,0.005294962,0.0037221077,0.0015728538
1688,0.005289771,0.00371794,0.0015718314
1689,0.0052845194,0.0037137875,0.0015707323
1690,0.0052791857,0.003709646,0.0015695402
1691,0.005273796,0.0037055362,0.0015682593
1692,0.005268322,0.00370144,0.0015668821
1693,0.005262731,0.003697343,0.0015653884
1694,0.0052570323,0.0036932472,0.0015637847
1695,0.0052511133,0.0036890924,0.0015620212
1696,0.00524508,0.0036849289,0.0015601516
1697,0.0052388553,0.0036807014,0.001558154
1698,0.005232425,0.0036763947,0.0015560308
1699,0.0052259206,0.0036720652,0.001553855
1700,0.005219314,0.0036676778,0.0015516359
1701,0.005212694,0.003663265,0.0015494284
1702,0.0052061924,0.0036588798,0.001547312
1703,0.005199797,0.0036545063,0.0015452906
1704,0.0051936083,0.0036501905,0.0015434182
1705,0.005187636,0.0036459311,0.001541705
1706,0.005181889,0.0036417383,0.0015401511
1707,0.0051763393,0.003637599,0.00153874
1708,0.0051710024,0.0036335299,0.0015374726
1709,0.005165838,0.0036295175,0.0015363214
1710,0.0051607527,0.0036255151,0.0015352372
1711,0.0051558237,0.003621577,0.0015342465
1712,0.005150925,0.0036176369,0.0015332879
1713,0.0051460727,0.0036137141,0.0015323585
1714,0.0051412787,0.0036098156,0.0015314631
1715,0.0051364633,0.0036059022,0.0015305611
1716,0.005131667,0.0036019979,0.0015296686
1717,0.0051268735,0.0035980958,0.0015287775
1718,0.005122091,0.003594202,0.0015278893
1719,0.0051173004,0.0035903056,0.001526995
1720,0.005112469,0.003586391,0.0015260779
1721,0.005107637,0.0035824783,0.0015251586
1722,0.0051028486,0.003578593,0.0015242555
1723,0.0050980183,0.003574687,0.0015233309
1724,0.0050931657,0.003570773,0.0015223926
1725,0.005088348,0.0035668805,0.0015214676
1726,0.0050835214,0.0035629843,0.0015205377
1727,0.005078659,0.0035590718,0.0015195874
1728,0.005073838,0.0035551859,0.0015186523
1729,0.005068989,0.0035512866,0.0015177018
1730,0.005064131,0.0035473865,0.0015167448
1731,0.00505931,0.0035435064,0.0015158035
1732,0.0050544883,0.003539628,0.0015148598
1733,0.0050496086,0.003535723,0.0015138855
1734,0.005044787,0.003531851,0.001512936
1735,0.005039956,0.0035279768,0.0015119793
1736,0.0050351024,0.00352409,0.0015110123
1737,0.0050302777,0.0035202226,0.0015100545
1738,0.00502543,0.0035163464,0.001509084
1739,0.00502059,0.0035124759,0.0015081143
1740,0.0050157974,0.003508631,0.0015071664
1741,0.005010936,0.0035047538,0.0015061822
1742,0.0050061285,0.0035009068,0.0015052218
1743,0.005001303,0.0034970501,0.0015042521
1744,0.0049964706,0.0034931938,0.001503277
1745,0.0049916673,0.0034893544,0.0015023132
1746,0.004986848,0.0034855076,0.0015013405
1747,0.00498205,0.0034816742,0.0015003755
1748,0.0049772505,0.0034778425,0.0014994079
1749,0.0049724397,0.0034740057,0.0014984342
1750,0.00496766,0.003470187,0.0014974737
1751,0.004962847,0.0034663517,0.0014964952
1752,0.0049580787,0.003462543,0.0014955361
1753,0.0049533267,0.0034587446,0.0014945819
1754,0.004948518,0.003454917,0.001493601
1755,0.004943788,0.0034511324,0.0014926555
1756,0.004939024,0.0034473324,0.0014916915
1757,0.0049342583,0.003443532,0.0014907265
1758,0.004929543,0.00343976,0.0014897828
1759,0.004924794,0.003435972,0.0014888229
1760,0.0049200743,0.0034322,0.0014878738
1761,0.0049153618,0.0034284329,0.0014869287
1762,0.004910629,0.0034246582,0.0014859707
1763,0.0049059377,0.0034209068,0.001485031
1764,0.004901242,0.0034171548,0.0014840877
1765,0.00489657,0.0034134162,0.0014831539
1766,0.0048918887,0.0034096742,0.0014822143
1767,0.0048871934,0.003405926,0.0014812673
1768,0.0048825764,0.003402222,0.0014803546
1769,0.004877932,0.0033985048,0.0014794273
1770,0.0048732692,0.00339478,0.0014784895
1771,0.004868641,0.003391077,0.0014775647
1772,0.004864042,0.0033873888,0.0014766534
1773,0.004859421,0.0033836924,0.0014757289
1774,0.0048548146,0.003380005,0.0014748095
1775,0.0048502493,0.003376343,0.0014739073
1776,0.004845632,0.0033726543,0.0014729775
1777,0.0048410622,0.0033689945,0.0014720676
1778,0.004836529,0.003365358,0.0014711707
1779,0.0048319474,0.0033616973,0.0014702507
1780,0.004827388,0.003358052,0.0014693363
1781,0.004822871,0.0033544318,0.00146844
1782,0.004818328,0.0033508006,0.0014675282
1783,0.0048138145,0.003347188,0.0014666267
1784,0.0048093013,0.0033435803,0.0014657214
1785,0.0048047714,0.0033399665,0.0014648051
1786,0.004800292,0.003336385,0.0014639074
1787,0.0047958014,0.0033327995,0.0014630024
1788,0.004791302,0.0033292146,0.0014620875
1789,0.0047868243,0.0033256449,0.0014611793
1790,0.0047823354,0.0033220744,0.0014602613
1791,0.004777874,0.0033185221,0.0014593516
1792,0.0047734356,0.0033149875,0.0014584478
1793,0.0047689606,0.0033114373,0.0014575236
1794,0.0047644954,0.0033078976,0.0014565982
1795,0.0047600567,0.003304377,0.0014556795
1796,0.0047556246,0.003300865,0.0014547597
1797,0.004751178,0.0032973494,0.001453829
1798,0.0047467556,0.0032938523,0.0014529033
1799,0.0047423393,0.0032903636,0.0014519757
1800,0.004737906,0.0032868711,0.0014510351
1801,0.0047334875,0.0032833924,0.0014500953
1802,0.004729065,0.003279916,0.0014491491
1803,0.004724653,0.0032764513,0.0014482018
1804,0.0047202776,0.003273011,0.0014472663
1805,0.004715849,0.0032695476,0.0014463015
1806,0.004711453,0.0032661082,0.0014453445
1807,0.004707093,0.0032626914,0.0014444013
1808,0.004702684,0.0032592556,0.0014434283
1809,0.0046983236,0.0032558497,0.0014424743
1810,0.004693947,0.003252441,0.0014415059
1811,0.004689578,0.00324904,0.0014405375
1812,0.0046852594,0.0032456731,0.0014395863
1813,0.0046809074,0.0032422934,0.0014386141
1814,0.0046765557,0.0032389173,0.0014376383
1815,0.0046722214,0.0032355592,0.0014366625
1816,0.004667912,0.0032322165,0.0014356952
1817,0.0046636164,0.0032288877,0.0014347291
1818,0.0046592937,0.0032255484,0.0014337449
1819,0.004655017,0.0032222404,0.0014327766
1820,0.004650775,0.0032189544,0.0014318208
1821,0.0046464847,0.0032156482,0.0014308362
1822,0.004642217,0.00321236,0.0014298566
1823,0.0046379976,0.0032091027,0.001428895
1824,0.0046337764,0.0032058496,0.001427927
1825,0.004629566,0.003202606,0.0014269598
1826,0.004625372,0.0031993769,0.0014259951
1827,0.0046211747,0.003196151,0.0014250233
1828,0.0046170135,0.003192949,0.0014240647
1829,0.0046128854,0.0031897712,0.0014231146
1830,0.004608738,0.0031865872,0.0014221509
1831,0.004604621,0.0031834235,0.0014211972
1832,0.004600531,0.0031802803,0.0014202502
1833,0.0045964443,0.0031771446,0.0014193001
1834,0.0045923847,0.0031740284,0.0014183563
1835,0.004588308,0.0031709084,0.0014173997
1836,0.004584313,0.003167838,0.0014164747
1837,0.0045803133,0.0031647685,0.0014155451
1838,0.004576299,0.0031616986,0.0014146004
1839,0.0045722956,0.0031586394,0.001413656
1840,0.0045683645,0.0031556238,0.0014127408
1841,0.0045644436,0.0031526189,0.001411825
1842,0.00456047,0.0031495926,0.0014108774
1843,0.0045566014,0.0031466268,0.0014099748
1844,0.0045527415,0.0031436712,0.0014090702
1845,0.0045488416,0.0031407007,0.0014081406
1846,0.004544982,0.003137758,0.0014072247
1847,0.0045411675,0.0031348437,0.0014063242
1848,0.004537366,0.0031319417,0.0014054243
1849,0.0045335754,0.0031290522,0.001404523
1850,0.0045297914,0.003126173,0.001403619
1851,0.004526055,0.0031233246,0.0014027305
1852,0.0045222933,0.0031204678,0.0014018255
1853,0.0045185783,0.003117643,0.0014009351
1854,0.0045148744,0.00311483,0.0014000438
1855,0.004511205,0.0031120416,0.0013991633
1856,0.004507519,0.00310925,0.0013982683
1857,0.0045038513,0.003106476,0.0013973754
1858,0.004500255,0.003103745,0.0013965102
1859,0.004496612,0.003100996,0.0013956163
1860,0.00449302,0.0030982792,0.0013947403
1861,0.0044894326,0.003095572,0.0013938603
1862,0.004485857,0.0030928787,0.0013929788
1863,0.004482283,0.003090191,0.0013920921
1864,0.004478769,0.0030875418,0.0013912268
1865,0.004475232,0.003084888,0.0013903441
1866,0.0044717225,0.0030822556,0.0013894666
1867,0.004468246,0.0030796463,0.0013885992
1868,0.004464741,0.0030770286,0.0013877122
1869,0.0044612805,0.0030744418,0.0013868388
1870,0.004457815,0.0030718595,0.0013859556
1871,0.0044543673,0.0030692925,0.0013850746
1872,0.004450938,0.003066742,0.0013841963
1873,0.0044475235,0.0030642059,0.0013833176
1874,0.0044441163,0.0030616801,0.0013824365
1875,0.004440727,0.003059171,0.0013815564
1876,0.004437344,0.0030566708,0.001380673
1877,0.0044339686,0.0030541823,0.0013797861
1878,0.004430607,0.0030517073,0.0013788994
1879,0.0044272672,0.0030492514,0.0013780164
1880,0.004423933,0.003046803,0.0013771304
