,loss,bound_loss,residual_loss,u_loss,v_loss,p_loss
33068,6.381896e-05,1.3895524e-05,4.9923437e-05,9.202255e-06,1.6030903e-06,3.0901774e-06
33069,6.631346e-05,1.3475107e-05,5.2838353e-05,8.725349e-06,1.6146587e-06,3.135098e-06
33070,7.019382e-05,1.4764766e-05,5.542905e-05,9.854221e-06,1.6410007e-06,3.2695455e-06
33071,7.6070355e-05,1.4910662e-05,6.115969e-05,9.774834e-06,1.6778524e-06,3.457974e-06
33072,8.436612e-05,1.7370772e-05,6.6995344e-05,1.1801494e-05,1.7307455e-06,3.8385315e-06
33073,9.6670636e-05,1.7857277e-05,7.881336e-05,1.19257975e-05,1.838099e-06,4.0933796e-06
33074,0.00011296262,2.133097e-05,9.163166e-05,1.4882398e-05,1.919669e-06,4.5289044e-06
33075,0.00013594818,2.1715867e-05,0.00011423232,1.4875152e-05,2.0808143e-06,4.759897e-06
33076,0.0001634287,2.627396e-05,0.00013715474,1.8773839e-05,2.1579012e-06,5.3422173e-06
33077,0.0001995364,2.581909e-05,0.00017371732,1.7860742e-05,2.369154e-06,5.5891933e-06
33078,0.00023328824,3.064187e-05,0.00020264639,2.1921081e-05,2.4276915e-06,6.2930994e-06
33079,0.00027009347,2.8116696e-05,0.00024197678,1.910666e-05,2.690102e-06,6.3199345e-06
33080,0.00028722157,3.2257387e-05,0.0002549642,2.2618638e-05,2.7033216e-06,6.9354305e-06
33081,0.0003013084,2.8599045e-05,0.00027270935,1.8769098e-05,3.045399e-06,6.784546e-06
33082,0.0002876714,3.355833e-05,0.00025411305,2.3322349e-05,2.9611388e-06,7.2748453e-06
33083,0.00030157002,3.1519237e-05,0.00027005078,2.0947367e-05,3.7271857e-06,6.8446834e-06
33084,0.0003117036,4.5853558e-05,0.00026585005,3.4515553e-05,3.6893332e-06,7.64867e-06
33085,0.000367479,4.5718083e-05,0.0003217609,3.196063e-05,5.0336103e-06,8.723844e-06
33086,0.00039226958,6.957876e-05,0.00032269082,5.0303315e-05,4.6904925e-06,1.4584945e-05
33087,0.00037525324,5.739065e-05,0.00031786255,3.34532e-05,4.668721e-06,1.9268728e-05
33088,0.00031251932,6.347402e-05,0.0002490453,3.8681326e-05,3.7015604e-06,2.109113e-05
33089,0.00026213966,4.8116603e-05,0.00021402308,2.480894e-05,3.1159907e-06,2.0191672e-05
33090,0.00023694252,4.2575764e-05,0.00019436677,2.7375097e-05,3.1253123e-06,1.2075353e-05
33091,0.00019745107,2.7461336e-05,0.00016998974,1.5399444e-05,2.9162995e-06,9.145588e-06
33092,0.00022461536,4.246609e-05,0.00018214926,2.8795661e-05,2.8037507e-06,1.0866678e-05
33093,0.00024210327,3.4900117e-05,0.00020720312,2.4149558e-05,3.9779648e-06,6.772595e-06
33094,0.00027043172,5.592536e-05,0.00021450636,4.058672e-05,3.4399932e-06,1.1898648e-05
33095,0.00026544186,4.0872197e-05,0.00022456967,2.8748264e-05,4.126149e-06,7.997788e-06
33096,0.00018592818,3.096208e-05,0.0001549661,2.11283e-05,3.3862475e-06,6.447534e-06
33097,0.00016104818,2.6400212e-05,0.00013464797,1.5740185e-05,2.55515e-06,8.104878e-06
33098,0.00018292696,2.403481e-05,0.00015889216,1.5709244e-05,3.4040706e-06,4.921495e-06
33099,0.00013714781,1.842553e-05,0.00011872228,1.1389975e-05,2.4456763e-06,4.5898796e-06
33100,0.00016319062,2.0961927e-05,0.0001422287,1.2287777e-05,2.2324857e-06,6.4416627e-06
33101,0.000102294376,1.5541882e-05,8.675251e-05,9.835945e-06,2.1731523e-06,3.5327841e-06
33102,0.000112925845,1.6167149e-05,9.6758675e-05,9.135065e-06,1.687435e-06,5.3446483e-06
33103,8.029745e-05,1.6078298e-05,6.4219144e-05,1.1082021e-05,1.7839973e-06,3.2122819e-06
33104,9.2617935e-05,1.3181397e-05,7.943653e-05,8.266057e-06,1.5273761e-06,3.3879637e-06
33105,7.990956e-05,1.6810585e-05,6.309897e-05,1.1980562e-05,1.6724429e-06,3.1575807e-06
33106,0.00010558702,1.3945563e-05,9.1641465e-05,9.2499895e-06,1.4311263e-06,3.264447e-06
33107,0.00011094945,2.0475225e-05,9.047423e-05,1.5468006e-05,1.7076503e-06,3.2995692e-06
33108,0.00013938495,1.7864144e-05,0.000121520796,1.2785301e-05,1.5054983e-06,3.5733435e-06
33109,0.00015636483,2.9524264e-05,0.00012684055,2.3614048e-05,1.8569301e-06,4.0532886e-06
33110,0.00018183663,2.9310357e-05,0.00015252628,2.2757333e-05,1.8914965e-06,4.661529e-06
33111,0.00019432354,4.2809108e-05,0.00015151444,3.4946333e-05,2.2672025e-06,5.5955716e-06
33112,0.0001893297,3.9508872e-05,0.00014982084,3.0464598e-05,2.1806854e-06,6.86359e-06
33113,0.0001617515,4.0864827e-05,0.000120886674,3.190308e-05,2.1161427e-06,6.845604e-06
33114,0.0001275246,3.0694973e-05,9.682963e-05,2.181415e-05,1.7266457e-06,7.1541754e-06
33115,0.00010458947,2.5586132e-05,7.9003345e-05,1.8531991e-05,1.619773e-06,5.4343677e-06
33116,9.4749805e-05,1.9518231e-05,7.523158e-05,1.3038533e-05,1.4760122e-06,5.003686e-06
33117,0.00010701845,1.9538094e-05,8.7480366e-05,1.3174906e-05,1.4834505e-06,4.8797374e-06
33118,0.00012336439,2.1406982e-05,0.0001019574,1.4409093e-05,1.5336693e-06,5.4642196e-06
33119,0.00016458261,2.8881244e-05,0.00013570138,2.0496536e-05,1.6833571e-06,6.701351e-06
33120,0.00019601015,3.7708684e-05,0.00015830147,2.9286099e-05,2.1764363e-06,6.2461463e-06
33121,0.00021649024,4.3146316e-05,0.00017334393,3.4830686e-05,2.5345716e-06,5.781056e-06
33122,0.000186503,4.2233132e-05,0.00014426988,3.426383e-05,2.6192697e-06,5.3500307e-06
