,loss,bound_loss,residual_loss,u_loss,v_loss
40388,0.15259974,0.13457868,0.018021077,0.13444343,0.0001352403
40389,0.15259829,0.13457766,0.018020626,0.13444243,0.00013523444
40390,0.1525962,0.134576,0.018020222,0.13444075,0.00013523482
40391,0.15259483,0.13457473,0.018020118,0.1344395,0.00013523237
40392,0.15259276,0.13457319,0.018019574,0.13443795,0.00013523821
40393,0.1525909,0.1345717,0.018019198,0.13443647,0.00013524115
40394,0.15258971,0.13457064,0.01801906,0.13443542,0.00013523611
40395,0.15258798,0.13456917,0.018018816,0.13443393,0.00013523715
40396,0.15258603,0.13456753,0.018018505,0.13443229,0.00013523281
40397,0.1525842,0.13456623,0.018017966,0.134431,0.00013522869
40398,0.15258218,0.13456494,0.01801724,0.13442972,0.00013522578
40399,0.15258078,0.13456357,0.018017221,0.13442834,0.00013522609
40400,0.15257904,0.13456222,0.018016811,0.13442701,0.00013522923
40401,0.15257737,0.1345609,0.018016495,0.13442567,0.00013522629
40402,0.1525755,0.13455926,0.018016245,0.13442402,0.00013522823
40403,0.15257375,0.13455798,0.018015783,0.13442275,0.00013522855
40404,0.15257224,0.13455671,0.01801553,0.1344215,0.00013522695
40405,0.15257032,0.13455525,0.01801506,0.13442004,0.00013522664
40406,0.1525685,0.13455395,0.018014537,0.13441874,0.00013522473
40407,0.1525669,0.13455258,0.01801431,0.13441737,0.00013522043
40408,0.15256503,0.1345512,0.018013844,0.13441597,0.00013521725
40409,0.15256344,0.13454995,0.01801349,0.13441473,0.00013521795
40410,0.15256152,0.1345483,0.01801319,0.1344131,0.00013521522
40411,0.15255998,0.13454708,0.018012892,0.13441189,0.00013521701
40412,0.15255825,0.13454576,0.0180125,0.13441053,0.00013521955
40413,0.15255642,0.13454421,0.01801221,0.134409,0.00013521498
40414,0.15255459,0.13454282,0.018011753,0.13440761,0.00013521481
40415,0.15255289,0.13454133,0.018011559,0.13440612,0.00013520979
40416,0.15255101,0.13454019,0.01801082,0.13440499,0.00013520596
40417,0.15254931,0.13453867,0.018010646,0.13440347,0.00013520148
40418,0.15254727,0.13453731,0.018009957,0.1344021,0.00013519984
40419,0.15254582,0.13453598,0.018009841,0.13440078,0.00013519965
40420,0.1525437,0.13453433,0.01800936,0.13439913,0.00013520056
40421,0.1525422,0.1345332,0.018009013,0.13439801,0.00013519225
40422,0.15254012,0.13453159,0.01800851,0.1343964,0.00013519553
40423,0.15253855,0.13453035,0.0180082,0.13439517,0.0001351947
40424,0.15253663,0.13452886,0.018007774,0.13439366,0.00013519551
40425,0.15253505,0.13452734,0.018007707,0.13439214,0.00013519498
40426,0.15253338,0.1345261,0.01800729,0.1343909,0.00013519594
40427,0.15253171,0.13452479,0.018006925,0.1343896,0.00013519445
40428,0.15253004,0.13452335,0.018006707,0.13438813,0.00013519563
40429,0.15252796,0.13452193,0.018006032,0.13438673,0.00013519416
40430,0.15252665,0.13452072,0.018005919,0.13438554,0.00013519239
40431,0.15252464,0.13451926,0.018005366,0.13438408,0.00013519202
40432,0.1525229,0.13451779,0.018005121,0.13438259,0.00013519048
40433,0.15252131,0.1345165,0.018004807,0.13438132,0.00013519329
40434,0.15251982,0.13451524,0.018004578,0.13438004,0.00013519598
40435,0.1525178,0.13451377,0.018004026,0.13437858,0.00013519575
40436,0.15251638,0.13451257,0.0180038,0.13437739,0.00013519487
40437,0.15251443,0.13451095,0.01800348,0.13437575,0.00013519623
40438,0.15251262,0.13450935,0.018003259,0.13437416,0.00013519984
40439,0.15251088,0.13450812,0.018002763,0.13437292,0.00013519547
40440,0.15250929,0.13450691,0.018002367,0.13437171,0.00013519477
40441,0.1525073,0.1345054,0.0180019,0.13437021,0.00013519332
40442,0.15250602,0.13450421,0.018001799,0.13436902,0.0001351939
40443,0.1525038,0.13450266,0.01800113,0.13436747,0.00013519498
40444,0.15250218,0.13450103,0.01800114,0.13436583,0.00013519346
40445,0.15250051,0.13450004,0.018000476,0.13436486,0.00013518785
40446,0.15249899,0.13449845,0.018000536,0.13436328,0.00013518408
40447,0.15249695,0.1344972,0.017999742,0.13436203,0.00013517923
40448,0.15249544,0.134496,0.017999431,0.13436083,0.00013517523
40449,0.15249355,0.13449451,0.017999029,0.13435934,0.00013517364
40450,0.1524918,0.13449307,0.017998729,0.13435788,0.00013517647
40451,0.15248999,0.13449176,0.017998233,0.13435657,0.00013517638
40452,0.15248826,0.13449009,0.01799818,0.1343549,0.00013518016
40453,0.1524863,0.13448876,0.017997518,0.1343536,0.00013517642
40454,0.15248476,0.13448744,0.017997336,0.13435227,0.00013517149
40455,0.15248293,0.13448603,0.017996896,0.13435087,0.00013517194
40456,0.15248093,0.13448462,0.017996302,0.13434944,0.00013516819
40457,0.15247886,0.13448292,0.017995944,0.13434775,0.00013516497
40458,0.1524775,0.13448186,0.017995644,0.1343467,0.0001351626
40459,0.1524758,0.13448058,0.017995223,0.13434543,0.0001351646
40460,0.15247421,0.13447909,0.017995104,0.13434394,0.00013516935
40461,0.15247214,0.13447759,0.017994553,0.13434243,0.00013516661
40462,0.15247084,0.13447621,0.017994618,0.13434105,0.0001351676
40463,0.15246911,0.13447514,0.017993966,0.13433996,0.00013516878
40464,0.15246725,0.13447335,0.0179939,0.13433817,0.00013516773
