,loss,bound_loss,init_loss
3983,0.00052892795,0.00018015072,0.00034877728
3984,0.0005366563,0.00018333197,0.00035332434
3985,0.00048264812,0.00016554957,0.00031709851
3986,0.0005003519,0.00017119567,0.00032915617
3987,0.00048506065,0.00016584701,0.0003192137
3988,0.0004754699,0.00016276086,0.00031270907
3989,0.00047814625,0.00016387411,0.00031427218
3990,0.00047275482,0.00016210834,0.00031064652
3991,0.00047560598,0.00016303977,0.0003125662
3992,0.0004757193,0.00016301697,0.00031270235
3993,0.00047249589,0.00016194594,0.00031054992
3994,0.00047103898,0.00016149262,0.00030954636
3995,0.0004708114,0.00016142614,0.00030938533
3996,0.0004708465,0.00016145395,0.00030939252
3997,0.00047114436,0.0001615766,0.00030956778
3998,0.00047241212,0.0001620365,0.00031037565
3999,0.00048317047,0.00016565027,0.0003175202
4000,0.00056196825,0.00019100563,0.00037096263
4001,0.0006463748,0.00021642563,0.00042994917
4002,0.0005110609,0.00017309241,0.00033796843
4003,0.00049525936,0.00016973604,0.00032552332
4004,0.0004856163,0.00016571583,0.0003199005
4005,0.00047815996,0.00016339977,0.00031476017
4006,0.00047094584,0.00016135407,0.0003095918
4007,0.00046986667,0.00016074565,0.000309121
4008,0.00046790764,0.00016045001,0.0003074576
4009,0.00046706243,0.00016016263,0.00030689978
4010,0.00046700286,0.00016004544,0.0003069574
4011,0.00046615943,0.00015992542,0.000306234
4012,0.00046633524,0.00015999042,0.0003063448
4013,0.00046641423,0.00015995775,0.00030645647
4014,0.00046623012,0.00015991565,0.00030631447
4015,0.0004664399,0.00016000062,0.00030643932
4016,0.0004667232,0.00016008627,0.00030663688
4017,0.00046682556,0.0001601134,0.00030671214
4018,0.00046697748,0.00016015649,0.000306821
4019,0.00046732734,0.00016027117,0.00030705615
4020,0.00046764177,0.00016037538,0.00030726645
4021,0.0004682074,0.00016057385,0.00030763354
4022,0.00047036968,0.00016132886,0.0003090408
4023,0.0004794792,0.00016442266,0.00031505653
4024,0.00051684346,0.00017670092,0.0003401426
4025,0.00056909025,0.00019294948,0.0003761408
4026,0.0004850181,0.00016523415,0.00031978398
4027,0.00050093216,0.00017089023,0.00033004186
4028,0.00047463362,0.00016292726,0.0003117064
4029,0.0004770864,0.00016322678,0.00031385967
4030,0.0004682912,0.00016023242,0.00030805875
4031,0.00047192434,0.00016175203,0.00031017239
4032,0.00046728787,0.00016023456,0.00030705333
4033,0.00046792973,0.00016032714,0.00030760255
4034,0.00046652547,0.00015983176,0.00030669372
4035,0.00046661322,0.00015986538,0.00030674785
4036,0.00046785138,0.00016030397,0.00030754737
